Tile,Aerial 2012 GeoTIFF,Aerial 2012 MrSID,Aerial 2016 GeoTIFF,Aerial 2016 MrSID3,Aerial 2016 MrSID4,DEM 2016,Point cloud 2016 (las),Aerial 2019 GeoTIFF,Aerial 2023 GeoTIFF,Aerial 2023 MrSID3,Aerial 2023 MrSID4,DEM 2023,Point cloud 2023 (laz)
940660_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940660_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940660_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940660_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940660_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940660_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940660_se.zip
940660_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940660_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940660_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940660_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940660_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940660_sw.zip
940665_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940665_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940665_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940665_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940665_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940665_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940665_ne.zip
940665_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940665_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940665_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940665_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940665_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940665_nw.zip
940665_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940665_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940665_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940665_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940665_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940665_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940665_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940665_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940665_se.zip
940665_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940665_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940665_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940665_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940665_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940665_sw.zip
940670_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940670.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940670.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940670_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940670_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940670_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940670_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940670_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940670_ne.zip
940670_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940670.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940670.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940670_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940670_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940670_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940670_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940670_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940670_nw.zip
940670_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940670.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940670.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940670_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940670_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940670_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940670_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940670_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940670_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940670_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940670_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940670_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940670_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940670_se.zip
940670_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/940670.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/940670.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/940670_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/940670_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/940670_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/940670_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/940670_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/940670_sw.zip
945650_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945650.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945650.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945650_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945650_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945650_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945650_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945650_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945650_ne.zip
945650_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945650.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945650.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945650_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945650_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945650_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945650_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945650_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945650_nw.zip
945655_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945655_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945655_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945655_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945655_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945655_ne.zip
945655_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945655_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945655_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945655_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945655_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945655_nw.zip
945655_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945655_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945655_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945655_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945655_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945655_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945655_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945655_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945655_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945655_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945655_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945655_se.zip
945655_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945655_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945655_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945655_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945655_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945655_sw.zip
945660_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945660_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945660_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945660_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945660_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945660_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945660_ne.zip
945660_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945660_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945660_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945660_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945660_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945660_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945660_nw.zip
945660_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945660_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945660_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945660_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945660_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945660_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945660_se.zip
945660_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945660_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945660_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945660_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945660_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945660_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945660_sw.zip
945665_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945665_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945665_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945665_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945665_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945665_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945665_nw.zip
945665_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945665_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945665_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945665_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945665_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945665_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945665_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945665_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945665_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945665_se.zip
945665_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/945665.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/945665.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/945665_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/945665_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/945665_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/945665_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/945665_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/945665_sw.zip
950655_ne,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/950655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/950655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/950655_ne.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/950655_ne.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/950655_ne.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/950655_ne.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/950655_ne.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/950655_ne.zip
950655_nw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/950655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/950655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/950655_nw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/950655_nw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/950655_nw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/950655_nw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/950655_nw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/950655_nw.zip
950655_sw,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/950655.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/950655.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/950655_sw.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/950655_sw.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/950655_sw.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/950655_sw.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/950655_sw.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/950655_sw.zip
950660_se,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/tif/950660.zip,https://magic.lib.uconn.edu/magic_8/raster/37800/aerial/2012/Tiles/sid/950660.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/Tif/950660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid3/950660_se.zip,https://cteco.uconn.edu/download/aerial/2016/tiles/sid4/950660_se.zip,https://cteco.uconn.edu/download/DEM/2016/tiles/950660_se.zip,https://cteco.uconn.edu/download/LAS/2016/tiles/950660_se.zip,https://cteco.uconn.edu/download/aerial/2019/tiles/tif/950660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/tif/950660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid3/950660_se.zip,https://cteco.uconn.edu/download/aerial/2023/tiles/sid4/950660_se.zip,https://cteco.uconn.edu/download/DEM/2023/tiles/950660_se.zip,https://cteco.uconn.edu/download/LAZ/2023/tiles/950660_se.zip
